STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PAN,Panama,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,9494.001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRY,Paraguay,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,35538.69,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PER,Peru,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,347422,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PHL,Philippines,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,98720.09,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRI,Puerto Rico,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,2679.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,REU,Réunion,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,1319.73,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ROU,Romania,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,29943.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,RUS,Russia,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,5927893,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LCA,Saint Lucia,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,184.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SPM,Saint Pierre and Miquelon,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,198.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SMR,San Marino,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,24.523,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SAU,Saudi Arabia,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,385412.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SEN,Senegal,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,10289.59,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SYC,Seychelles,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,171.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SLE,Sierra Leone,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,7538.301,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SGP,Singapore,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,553.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SLB,Solomon Islands,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,1694.599,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SOM,Somalia,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,134722.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ZAF,South Africa,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,24368.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LKA,Sri Lanka,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,12335.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SUR,Suriname,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,12255.51,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SYR,Syrian Arab Republic,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,40642.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TZA,Tanzania,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,36247,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,THA,Thailand,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,82424.61,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TLS,Timor-Leste,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,878.8004,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TGO,Togo,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,4877.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TON,Tonga,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,284.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TTO,Trinidad and Tobago,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,2257.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TUN,Tunisia,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,51344,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,UGA,Uganda,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,14749.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARE,United Arab Emirates,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,63871.99,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VIR,United States Virgin Islands,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,118.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,URY,Uruguay,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,1109.896,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VUT,Vanuatu,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,1403.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VEN,Venezuela,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,193785.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,VNM,Viet Nam,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,43056.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,WLF,Wallis and Futuna,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,0.3999996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ZMB,Zambia,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,52357.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ZWE,Zimbabwe,A,Annual,OTHER,Other areas,KM2,Square kilometres,2021,,61097.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AUT,Austria,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,21.31521,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHL,Chile,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,60.9677,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CRI,Costa Rica,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,9.714652,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EST,Estonia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,19.73216,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FIN,Finland,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,18.36951,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FRA,France,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,14.77551,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HUN,Hungary,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,22.12625,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ISL,Iceland,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,80.86264,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IRL,Ireland,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,25.39948,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KOR,Korea,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,19.08576,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LVA,Latvia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,13.05319,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NZL,New Zealand,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,23.25457,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,POL,Poland,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,21.73126,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRT,Portugal,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,20.25483,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SVK,Slovak Republic,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,21.19239,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SVN,Slovenia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,7.891679,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ESP,Spain,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,9.47041,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHE,Switzerland,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,30.16719,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,OECD,OECD,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,31.88235,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,OECDA,OECD America,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,32.92117,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,OECDE,OECD Europe,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,23.59789,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AFG,Afghanistan,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,39.33054,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DZA,Algeria,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,81.95773,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ASM,American Samoa,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,4.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AGO,Angola,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,11.54642,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AND,Andorra,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,21.43362,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ATG,Antigua and Barbuda,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,60.56818,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARG,Argentina,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,54.7283,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARM,Armenia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,28.7565,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AZE,Azerbaijan,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,27.9833,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BGD,Bangladesh,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,13.22601,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BLR,Belarus,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,16.02332,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BLZ,Belize,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,33.04778,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BEN,Benin,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,29.344,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BTN,Bhutan,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,15.34662,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BOL,Bolivia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,13.58597,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BWA,Botswana,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,26.61108,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BRN,Brunei Darussalam,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,24.99051,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BFA,Burkina Faso,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,24.37021,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BDI,Burundi,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,9.101636,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CPV,Cabo Verde,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,63.16377,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KHM,Cambodia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,22.42607,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CMR,Cameroon,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,37.66587,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CAF,Central African Republic,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,18.31032,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TCD,Chad,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,56.74997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CHN,China (People’s Republic of),A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,34.90181,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COM,Comoros,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,3.444387,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COK,Cook Islands,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,19.15833,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CIV,Côte d’Ivoire,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,5.283836,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CYP,Cyprus,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,68.18438,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRK,Democratic People’s Republic of Korea,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,14.59704,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COD,Democratic Republic of the Congo,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,22.65078,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DJI,Djibouti,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,26.23382,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DOM,Dominican Republic,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,5.145062,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ECU,Ecuador,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,27.91939,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EGY,Egypt,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,95.94546,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SLV,El Salvador,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,9.401544,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GNQ,Equatorial Guinea,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,9.556861,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ERI,Eritrea,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,25.02235,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SWZ,Eswatini,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,5.020929,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ETH,Ethiopia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,41.62335,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FJI,Fiji,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,21.74768,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PYF,French Polynesia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,48.40392,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GAB,Gabon,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,1.628438,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GMB,Gambia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,3.836955,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GEO,Georgia,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,21.25097,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GLP,Guadeloupe,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,24.9642,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GTM,Guatemala,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,20.47089,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GIN,Guinea,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,8.725459,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GUY,Guyana,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,9.40134,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HND,Honduras,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,17.32059,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IND,India,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,15.59996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IRQ,Iraq,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,76.67673,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,JAM,Jamaica,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,5.4783,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,JOR,Jordan,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,87.48226,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KAZ,Kazakhstan,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,19.14986,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KEN,Kenya,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,44.57145,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KGZ,Kyrgyzstan,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,39.40918,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LAO,Lao People’s Democratic Republic,A,Annual,OTHER,Other areas,PT_LAR,Percentage of land area,2021,,33.64956,,A,Normal value,0,Units,1,One
